t, ft, filtered ft Array, filtered ft Vector
3.03796,0.18672,0.154311,0.154311
3.04196,0.135394,0.146288,0.146288
3.04595,0.137563,0.136084,0.136084
3.04995,0.128252,0.120833,0.120833
3.05395,0.113837,0.105885,0.105885
3.05794,0.124443,0.0956993,0.0956993
3.06194,0.0454162,0.0817068,0.0817068
3.06593,0.0442589,0.0665269,0.0665269
3.06993,0.018856,0.0450743,0.0450743
3.07393,0.0249628,0.020259,0.020259
3.07792,0.0929889,0.00288235,0.00288235
3.08192,0.0328031,-0.0153144,-0.0153144
3.08591,-0.0315845,-0.0291883,-0.0291883
3.08991,-0.0984158,-0.0456267,-0.0456267
3.09391,-0.144716,-0.053015,-0.053015
3.0979,-0.0773064,-0.0639828,-0.0639828
3.1019,-0.0757208,-0.0864129,-0.0864129
3.10589,-0.107197,-0.103458,-0.103458
3.10989,-0.136564,-0.117711,-0.117711
3.11389,-0.0624152,-0.128484,-0.128484
3.11788,-0.0956829,-0.12965,-0.12965
3.12188,-0.153742,-0.141117,-0.141117
3.12587,-0.154693,-0.15277,-0.15277
3.12987,-0.188372,-0.160888,-0.160888
3.13387,-0.216913,-0.166303,-0.166303
3.13786,-0.157548,-0.177806,-0.177806
3.14186,-0.20344,-0.1851,-0.1851
3.14585,-0.203903,-0.187808,-0.187808
3.14985,-0.196491,-0.192112,-0.192112
3.15385,-0.196136,-0.193081,-0.193081
3.15784,-0.188943,-0.189622,-0.189622
3.16184,-0.175919,-0.18592,-0.18592
3.16583,-0.183536,-0.180291,-0.180291
3.16983,-0.20203,-0.183353,-0.183353
3.17383,-0.199035,-0.187893,-0.187893
3.17782,-0.178866,-0.182792,-0.182792
3.18182,-0.116818,-0.187942,-0.187942
3.18581,-0.141528,-0.19412,-0.19412
3.18981,-0.237581,-0.191995,-0.191995
3.19381,-0.246431,-0.180897,-0.180897
3.1978,-0.140026,-0.17276,-0.17276
3.2018,-0.245588,-0.169198,-0.169198
3.20579,-0.243884,-0.169658,-0.169658
3.20979,-0.160157,-0.159875,-0.159875
3.21379,-0.0799486,-0.142627,-0.142627
3.21778,-0.109535,-0.125565,-0.125565
3.22178,-0.13968,-0.114506,-0.114506
3.22577,-0.121874,-0.0938418,-0.0938418
3.22977,-0.0339222,-0.0716974,-0.0716974
3.23377,-0.0478503,-0.0568629,-0.0568629
3.23776,-0.0587484,-0.0460371,-0.0460371
3.24176,-0.0183808,-0.0330585,-0.0330585
3.24575,-0.0182799,-0.0131171,-0.0131171
3.24975,-0.000296006,0.00649648,0.00649648
3.25375,0.00302308,0.0150627,0.0150627
3.25774,0.0391351,0.0281264,0.0281264
3.26174,0.0332293,0.0460918,0.0460918
3.26573,0.0796756,0.0654044,0.0654044
3.26973,0.0938758,0.0816557,0.0816557
3.27373,0.0603065,0.0974846,0.0974846
3.27772,0.0958504,0.102731,0.102731
3.28172,0.138871,0.112171,0.112171
3.28571,0.194057,0.131957,0.131957
3.28971,0.160485,0.146034,0.146034
3.29371,0.173822,0.147468,0.147468
3.2977,0.060733,0.159748,0.159748
3.3017,0.14298,0.172305,0.172305
3.30569,0.250875,0.17274,0.17274
3.30969,0.234513,0.173065,0.173065
3.31369,0.10965,0.179061,0.179061
3.31768,0.195386,0.178357,0.178357
3.32168,0.233986,0.191435,0.191435
3.32567,0.143649,0.195537,0.195537
3.32967,0.197635,0.18889,0.18889
3.33367,0.226445,0.183349,0.183349
3.33766,0.166075,0.189196,0.189196
3.34166,0.204594,0.186042,0.186042
3.34565,0.188102,0.176452,0.176452
3.34965,0.177749,0.172823,0.172823
3.35365,0.173571,0.16475,0.16475
3.35764,0.173969,0.15519,0.15519
3.36164,0.160686,0.145611,0.145611
3.36563,0.128502,0.138924,0.138924
3.36963,0.103725,0.132625,0.132625
3.37363,0.10883,0.12706,0.12706
3.37762,0.121292,0.116472,0.116472
3.38162,0.0607043,0.101282,0.101282
3.38561,0.131031,0.0940235,0.0940235
3.38961,0.118815,0.0876927,0.0876927
3.39361,0.116537,0.0835993,0.0835993
3.3976,0.0571034,0.0765054,0.0765054
3.4016,0.00687562,0.0601598,0.0601598
3.40559,0.0808431,0.0465222,0.0465222
3.40959,0.0588641,0.0290324,0.0290324
3.41359,0.0586967,0.0135515,0.0135515
3.41758,0.0307969,-0.00032869,-0.00032869
3.42158,-0.05851,-0.0132694,-0.0132694
3.42557,-0.0893087,-0.0222734,-0.0222734
3.42957,-0.0613568,-0.0391018,-0.0391018
3.43357,-0.0514743,-0.0543235,-0.0543235
3.43756,-0.0361455,-0.0693706,-0.0693706
3.44156,-0.0852444,-0.086223,-0.086223
3.44555,-0.0921686,-0.0914972,-0.0914972
3.44955,-0.104269,-0.101404,-0.101404
3.45355,-0.108575,-0.11263,-0.11263
3.45754,-0.106822,-0.116877,-0.116877
3.46154,-0.154579,-0.124974,-0.124974
3.46553,-0.116526,-0.134637,-0.134637
3.46953,-0.198287,-0.147468,-0.147468
3.47353,-0.184844,-0.159201,-0.159201
3.47752,-0.0981853,-0.170561,-0.170561
3.48152,-0.12521,-0.169203,-0.169203
3.48551,-0.191544,-0.175576,-0.175576
3.48951,-0.233302,-0.176906,-0.176906
3.49351,-0.233333,-0.171771,-0.171771
3.4975,-0.233539,-0.173975,-0.173975
3.5015,-0.0918842,-0.173344,-0.173344
3.50549,-0.224684,-0.17227,-0.17227
3.50949,-0.131149,-0.168795,-0.168795
3.51349,-0.141804,-0.159062,-0.159062
3.51748,-0.209086,-0.14816,-0.14816
3.52148,-0.0912522,-0.13968,-0.13968
3.52547,-0.113394,-0.140383,-0.140383
3.52947,-0.15332,-0.129042,-0.129042
3.53347,-0.126236,-0.12514,-0.12514
3.53746,-0.113408,-0.120689,-0.120689
3.54146,-0.140263,-0.108607,-0.108607
3.54545,-0.0996178,-0.104714,-0.104714
3.54945,-0.0999341,-0.101385,-0.101385
3.55345,-0.0882214,-0.0858125,-0.0858125
3.55744,-0.092852,-0.0771299,-0.0771299
3.56144,-0.0761802,-0.064049,-0.064049
3.56543,-0.0484253,-0.0454857,-0.0454857
3.56943,-0.0767808,-0.0378616,-0.0378616
3.57343,0.0179814,-0.0319167,-0.0319167
3.57742,-0.0307279,-0.0219275,-0.0219275
3.58142,0.0304827,-0.00898548,-0.00898548
3.58541,0.0639321,0.00943356,0.00943356
3.58941,-0.0157523,0.0220994,0.0220994
3.59341,-0.0345399,0.0393357,0.0393357
3.5974,0.0216593,0.040499,0.040499
3.6014,0.0495106,0.0588725,0.0588725
3.60539,0.126429,0.0645165,0.0645165
3.60939,0.0908987,0.0726057,0.0726057
3.61339,0.112819,0.0850072,0.0850072
3.61738,0.0307772,0.097919,0.097919
3.62138,0.171381,0.107566,0.107566
3.62537,0.0925672,0.115706,0.115706
3.62937,0.152913,0.11811,0.11811
3.63337,0.120664,0.123524,0.123524
3.63736,0.10749,0.128202,0.128202
3.64136,0.127778,0.137936,0.137936
3.64535,0.139045,0.139639,0.139639
3.64935,0.152876,0.14917,0.14917
3.65335,0.150451,0.145314,0.145314
3.65734,0.16428,0.148426,0.148426
3.66134,0.137854,0.156429,0.156429
3.66533,0.190108,0.161417,0.161417
3.66933,0.197407,0.158663,0.158663
3.67333,0.110497,0.162578,0.162578
3.67732,0.154895,0.159141,0.159141
3.68132,0.195533,0.153456,0.153456
3.68531,0.182643,0.151156,0.151156
3.68931,0.108748,0.140666,0.140666
3.69331,0.195947,0.125331,0.125331
3.6973,0.112642,0.122437,0.122437
3.7013,0.101741,0.111715,0.111715
3.70529,0.112552,0.102285,0.102285
3.70929,0.0747229,0.0939164,0.0939164
3.71329,0.0287216,0.0913553,0.0913553
3.71728,0.0786591,0.0742779,0.0742779
3.72128,0.0369604,0.0675716,0.0675716
3.72527,0.0917983,0.0599575,0.0599575
3.72927,0.0905883,0.0499446,0.0499446
3.73327,0.080576,0.0425417,0.0425417
3.73726,0.0080949,0.0393882,0.0393882
3.74126,0.0388735,0.0296951,0.0296951
3.74525,0.0179858,0.0225882,0.0225882
3.74925,0.00241015,0.00855464,0.00855464
3.75325,-0.00670946,-0.00762281,-0.00762281
3.75724,-0.00596621,-0.0211083,-0.0211083
3.76124,-0.0279651,-0.0242414,-0.0242414
3.76523,-0.0412161,-0.0346707,-0.0346707
3.76923,-0.0625706,-0.0440391,-0.0440391
3.77323,-0.0873638,-0.0587264,-0.0587264
3.77722,-0.067764,-0.0644886,-0.0644886
3.78122,-0.0263693,-0.0756726,-0.0756726
3.78521,-0.0758491,-0.0871561,-0.0871561
3.78921,-0.0850662,-0.093331,-0.093331
3.79321,-0.15915,-0.0986946,-0.0986946
3.7972,-0.0700942,-0.101184,-0.101184
3.8012,-0.12899,-0.1052,-0.1052
3.80519,-0.154284,-0.116596,-0.116596
3.80919,-0.10914,-0.126871,-0.126871
3.81319,-0.12157,-0.131323,-0.131323
3.81718,-0.114747,-0.131947,-0.131947
3.82118,-0.111945,-0.138738,-0.138738
3.82517,-0.151716,-0.140693,-0.140693
3.82917,-0.188882,-0.139387,-0.139387
3.83317,-0.13404,-0.142258,-0.142258
3.83716,-0.16601,-0.142327,-0.142327
3.84116,-0.144795,-0.144388,-0.144388
3.84515,-0.1505,-0.145912,-0.145912
3.84915,-0.139908,-0.144819,-0.144819
3.85315,-0.140726,-0.137664,-0.137664
3.85714,-0.122331,-0.130524,-0.130524
3.86114,-0.137418,-0.124715,-0.124715
3.86513,-0.128706,-0.123682,-0.123682
3.86913,-0.139689,-0.114839,-0.114839
3.87313,-0.110182,-0.107035,-0.107035
3.87712,-0.0554988,-0.101444,-0.101444
3.88112,-0.102107,-0.0944395,-0.0944395
3.88511,-0.13344,-0.0836515,-0.0836515
3.88911,-0.0532195,-0.0730645,-0.0730645
3.89311,-0.054067,-0.0579947,-0.0579947
3.8971,-0.0792276,-0.051054,-0.051054
3.9011,-0.0452785,-0.0489038,-0.0489038
3.90509,-0.0187497,-0.0351869,-0.0351869
3.90909,-0.0122496,-0.0229844,-0.0229844
3.91309,0.0260783,-0.0172289,-0.0172289
3.91708,-0.0338347,-0.00652875,-0.00652875
3.92108,-0.0318458,0.00786291,0.00786291
3.92507,0.0487785,0.0182435,0.0182435
3.92907,0.000787382,0.0272946,0.0272946
3.93307,0.0100907,0.0367374,0.0367374
3.93706,0.0636348,0.0424096,0.0424096
3.94106,0.0790807,0.0567172,0.0567172
3.94505,0.0689083,0.0699484,0.0699484
3.94905,0.0808121,0.0743049,0.0743049
3.95305,0.0916214,0.086588,0.086588
3.95704,0.0884722,0.0972585,0.0972585
3.96104,0.123549,0.0985736,0.0985736
3.96503,0.113698,0.107433,0.107433
3.96903,0.0967,0.117043,0.117043
3.97303,0.135901,0.127345,0.127345
3.97702,0.127467,0.13661,0.13661
3.98102,0.0781005,0.143606,0.143606
3.98501,0.176535,0.141082,0.141082
3.98901,0.174613,0.140843,0.140843
3.99301,0.194134,0.147198,0.147198
3.997,0.193538,0.150103,0.150103
4.001,0.16543,0.146042,0.146042
4.00499,0.0957902,0.146996,0.146996
4.00899,0.11106,0.138672,0.138672
4.01299,0.166607,0.135308,0.135308
4.01698,0.167858,0.127724,0.127724
4.02098,0.0827902,0.118792,0.118792
4.02497,0.0885989,0.110828,0.110828
4.02897,0.084969,0.109401,0.109401
4.03297,0.137612,0.105275,0.105275
4.03696,0.110706,0.0961395,0.0961395
4.04096,0.095295,0.0838836,0.0838836
4.04496,0.0778219,0.0784311,0.0784311
4.04895,0.0800915,0.0722678,0.0722678
4.05295,0.0656743,0.0686114,0.0686114
4.05694,0.0661179,0.0553274,0.0553274
4.06094,0.0330426,0.0462479,0.0462479
4.06493,0.0228136,0.040579,0.040579
4.06893,0.0208016,0.0318019,0.0318019
4.07293,0.044749,0.0221641,0.0221641
4.07692,-0.0085114,0.0157215,0.0157215
4.08092,0.0108312,0.00751511,0.00751511
4.08492,0.0329371,-0.00116403,-0.00116403
4.08891,-0.0187266,-0.0113102,-0.0113102
4.09291,-0.025924,-0.0189059,-0.0189059
4.0969,-0.00519508,-0.0256722,-0.0256722
4.1009,-0.0241518,-0.0335275,-0.0335275
4.1049,-0.0624279,-0.0386699,-0.0386699
4.10889,-0.0887944,-0.0523234,-0.0523234
4.11289,-0.0627511,-0.0596226,-0.0596226
4.11688,-0.0296802,-0.0650867,-0.0650867
4.12088,-0.0949192,-0.0733756,-0.0733756
4.12488,-0.0457361,-0.0821177,-0.0821177
4.12887,-0.117251,-0.0871855,-0.0871855
4.13287,-0.0990183,-0.0905037,-0.0905037
4.13686,-0.0860289,-0.0955821,-0.0955821
4.14086,-0.0963726,-0.103224,-0.103224
4.14486,-0.120315,-0.106722,-0.106722
4.14885,-0.118174,-0.112292,-0.112292
4.15285,-0.125294,-0.112872,-0.112872
4.15684,-0.118614,-0.118782,-0.118782
4.16084,-0.113744,-0.1219,-0.1219
4.16483,-0.133391,-0.119306,-0.119306
4.16883,-0.107005,-0.114395,-0.114395
4.17283,-0.123633,-0.113543,-0.113543
4.17682,-0.16403,-0.109943,-0.109943
4.18082,-0.120322,-0.10731,-0.10731
4.18482,-0.0678469,-0.109836,-0.109836
4.18881,-0.0662935,-0.107164,-0.107164
4.19281,-0.108802,-0.106159,-0.106159
4.1968,-0.0856885,-0.105458,-0.105458
4.2008,-0.0896479,-0.0955698,-0.0955698
4.20479,-0.141541,-0.0909069,-0.0909069
4.20879,-0.10399,-0.0866573,-0.0866573
4.21279,-0.0959511,-0.0857125,-0.0857125
4.21678,-0.115928,-0.0765686,-0.0765686
4.22078,-0.0552576,-0.0693431,-0.0693431
4.22478,-0.0690302,-0.0629153,-0.0629153
4.22877,-0.0211007,-0.0502001,-0.0502001
4.23277,-0.0559015,-0.0404608,-0.0404608
4.23676,-0.00821941,-0.0306931,-0.0306931
4.24076,-0.006208,-0.0167463,-0.0167463
4.24476,-0.018942,-0.0101744,-0.0101744
4.24875,-0.00167279,0.00142313,0.00142313
4.25275,0.00314247,0.00949807,0.00949807
4.25674,0.0114928,0.0222935,0.0222935
4.26074,0.0374874,0.0260916,0.0260916
4.26474,0.0170338,0.0352617,0.0352617
4.26873,0.0585423,0.041851,0.041851
4.27273,0.0677237,0.0498641,0.0498641
4.27672,0.0848486,0.0589212,0.0589212
4.28072,0.0335591,0.0641122,0.0641122
4.28472,0.0946633,0.0681986,0.0681986
4.28871,0.05354,0.0782497,0.0782497
4.29271,0.0864719,0.0862903,0.0862903
4.2967,0.102771,0.0875089,0.0875089
4.3007,0.0685932,0.0901622,0.0901622
4.3047,0.0824381,0.0969117,0.0969117
4.30869,0.127596,0.0963771,0.0963771
4.31269,0.146988,0.100058,0.100058
4.31668,0.0811286,0.102943,0.102943
4.32068,0.114035,0.105254,0.105254
4.32468,0.107803,0.108778,0.108778
4.32867,0.0887827,0.111053,0.111053
4.33267,0.0940293,0.109504,0.109504
4.33666,0.118208,0.106102,0.106102
4.34066,0.128187,0.108991,0.108991
4.34466,0.107359,0.1074,0.1074
4.34865,0.107461,0.107018,0.107018
4.35265,0.110557,0.109517,0.109517
4.35664,0.109573,0.107816,0.107816
4.36064,0.112909,0.102719,0.102719
4.36464,0.0965285,0.0957094,0.0957094
4.36863,0.103604,0.0922945,0.0922945
4.37263,0.116273,0.0904011,0.0904011
4.37662,0.0753196,0.0850767,0.0850767
4.38062,0.0621351,0.0814706,0.0814706
4.38461,0.0510856,0.0737027,0.0737027
4.38861,0.0697949,0.0705059,0.0705059
4.39261,0.0866332,0.0579994,0.0579994
4.3966,0.0519893,0.0451891,0.0451891
4.4006,0.0699055,0.0368462,0.0368462
4.4046,0.0274617,0.0288902,0.0288902
4.40859,0.0613636,0.0239415,0.0239415
4.41259,-0.033968,0.0139895,0.0139895
4.41658,-0.0246401,0.00306842,0.00306842
4.42058,-0.0164525,-0.00654011,-0.00654011
4.42458,-0.0253816,-0.0175097,-0.0175097
4.42857,-0.00334975,-0.0257521,-0.0257521
4.43257,-0.0396771,-0.0371467,-0.0371467
4.43656,-0.0334983,-0.0412738,-0.0412738
4.44056,-0.0537046,-0.0478065,-0.0478065
4.44456,-0.0507602,-0.0555523,-0.0555523
4.44855,-0.0632045,-0.0613005,-0.0613005
4.45255,-0.0639768,-0.0684272,-0.0684272
4.45654,-0.0793662,-0.0709708,-0.0709708
4.46054,-0.0965002,-0.0782017,-0.0782017
4.46454,-0.101656,-0.0864672,-0.0864672
4.46853,-0.0886118,-0.0887032,-0.0887032
4.47253,-0.081743,-0.0937712,-0.0937712
4.47652,-0.0676573,-0.0987133,-0.0987133
4.48052,-0.113038,-0.0981753,-0.0981753
4.48452,-0.144625,-0.0949646,-0.0949646
4.48851,-0.0753559,-0.0952645,-0.0952645
4.49251,-0.118953,-0.0923518,-0.0923518
4.4965,-0.11834,-0.0955603,-0.0955603
4.5005,-0.0734473,-0.0996737,-0.0996737
4.5045,-0.0611824,-0.0990388,-0.0990388
4.50849,-0.104956,-0.0915825,-0.0915825
4.51249,-0.0565719,-0.0930824,-0.0930824
4.51648,-0.117037,-0.0876593,-0.0876593
4.52048,-0.112905,-0.0834233,-0.0834233
4.52448,-0.106055,-0.0832922,-0.0832922
4.52847,-0.062606,-0.0835211,-0.0835211
4.53247,-0.0918544,-0.079039,-0.079039
4.53646,-0.0592981,-0.0789065,-0.0789065
4.54046,-0.0717453,-0.0723548,-0.0723548
4.54446,-0.0720046,-0.0645144,-0.0645144
4.54845,-0.0637003,-0.0587892,-0.0587892
4.55245,-0.0556522,-0.0574607,-0.0574607
4.55644,-0.0551145,-0.0506192,-0.0506192
4.56044,-0.0449682,-0.0429394,-0.0429394
4.56444,-0.0266606,-0.0368601,-0.0368601
4.56843,-0.0430775,-0.0271147,-0.0271147
4.57243,-0.0479921,-0.0190532,-0.0190532
4.57642,-0.0165982,-0.0106239,-0.0106239
4.58042,0.02518,-0.00294036,-0.00294036
4.58442,-0.00487237,0.00549192,0.00549192
4.58841,0.0351941,0.016158,0.016158
4.59241,0.0249766,0.0239268,0.0239268
4.5964,0.03707,0.0366332,0.0366332
4.6004,0.0294044,0.0412773,0.0412773
4.6044,0.0477869,0.0427689,0.0427689
4.60839,0.0906665,0.0490897,0.0490897
4.61239,0.0423786,0.054964,0.054964
4.61638,0.0917787,0.0587951,0.0587951
4.62038,0.0344869,0.0638187,0.0638187
4.62438,0.0415878,0.0696881,0.0696881
4.62837,0.0646563,0.0737537,0.0737537
4.63237,0.0998116,0.0743675,0.0743675
4.63636,0.0671181,0.079714,0.079714
4.64036,0.09233,0.08131,0.08131
4.64436,0.0939679,0.087132,0.087132
4.64835,0.0925076,0.0907409,0.0907409
4.65235,0.0974192,0.0919741,0.0919741
4.65634,0.10119,0.0900806,0.0900806
4.66034,0.109335,0.0896458,0.0896458
4.66434,0.0985289,0.0859743,0.0859743
4.66833,0.0812857,0.0881742,0.0881742
4.67233,0.0782219,0.0876311,0.0876311
4.67632,0.0789823,0.0877907,0.0877907
4.68032,0.0623353,0.0878991,0.0878991
4.68432,0.0519435,0.0829223,0.0829223
4.68831,0.118167,0.0787424,0.0787424
4.69231,0.0865343,0.0749342,0.0749342
4.6963,0.0991742,0.0728968,0.0728968
4.7003,0.102382,0.0670234,0.0670234
4.7043,0.0545904,0.0635927,0.0635927
4.70829,0.0525505,0.0605298,0.0605298
4.71229,0.0393951,0.0519757,0.0519757
4.71628,0.0558103,0.047748,0.047748
4.72028,0.0143747,0.0390206,0.0390206
4.72428,0.0245982,0.0300158,0.0300158
4.72827,0.0182519,0.0253415,0.0253415
4.73227,0.0240715,0.0201248,0.0201248
4.73626,0.0400298,0.0159424,0.0159424
4.74026,0.00317246,0.00887314,0.00887314
4.74426,0.00332866,0.0039969,0.0039969
4.74825,0.00317324,0.00109443,0.00109443
4.75225,-0.0048327,-0.00436889,-0.00436889
4.75624,-0.00661147,-0.0103919,-0.0103919
4.76024,-0.0219517,-0.0190595,-0.0190595
4.76424,-0.0392639,-0.0276978,-0.0276978
4.76823,-0.00732906,-0.0341062,-0.0341062
4.77223,-0.0418446,-0.0400191,-0.0400191
4.77622,-0.0421813,-0.0433112,-0.0433112
4.78022,-0.0553137,-0.0489102,-0.0489102
4.78422,-0.0918487,-0.0537649,-0.0537649
4.78821,-0.0671643,-0.0553549,-0.0553549
4.79221,-0.0618682,-0.0608565,-0.0608565
4.7962,-0.0410466,-0.0622608,-0.0622608
4.8002,-0.0681997,-0.0647966,-0.0647966
4.8042,-0.075354,-0.0675529,-0.0675529
4.80819,-0.0567537,-0.0673624,-0.0673624
4.81219,-0.0678467,-0.0676406,-0.0676406
4.81618,-0.0572922,-0.0703842,-0.0703842
4.82018,-0.0700744,-0.0742916,-0.0742916
4.82418,-0.0856337,-0.0759376,-0.0759376
4.82817,-0.0897528,-0.0768137,-0.0768137
4.83217,-0.0702247,-0.0792091,-0.0792091
4.83616,-0.0920474,-0.079704,-0.079704
4.84016,-0.0840281,-0.0803477,-0.0803477
4.84416,-0.0863059,-0.0820192,-0.0820192
4.84815,-0.0849913,-0.079686,-0.079686
4.85215,-0.0831034,-0.0763382,-0.0763382
4.85614,-0.0732902,-0.0767766,-0.0767766
4.86014,-0.0643734,-0.0712414,-0.0712414
4.86414,-0.0884606,-0.067329,-0.067329
4.86813,-0.0599683,-0.0601804,-0.0601804
4.87213,-0.052927,-0.0570272,-0.0570272
4.87612,-0.0750475,-0.0525838,-0.0525838
4.88012,-0.0311597,-0.051053,-0.051053
4.88412,-0.040992,-0.0470489,-0.0470489
4.88811,-0.00767145,-0.0400435,-0.0400435
4.89211,-0.0503058,-0.0376195,-0.0376195
4.8961,-0.0342259,-0.0340941,-0.0340941
4.9001,-0.0564511,-0.0262954,-0.0262954
4.9041,-0.0203282,-0.0207036,-0.0207036
4.90809,-0.0114016,-0.0137176,-0.0137176
4.91209,-0.033304,-0.0118108,-0.0118108
4.91608,-0.0141474,-0.0030253,-0.0030253
4.92008,0.0107375,0.00299913,0.00299913
4.92408,0.0303503,0.0119031,0.0119031
4.92807,0.0358538,0.0182033,0.0182033
4.93207,0.0133033,0.0237358,0.0237358
4.93606,0.0463351,0.0318706,0.0318706
4.94006,0.0320429,0.0380543,0.0380543
4.94406,0.0414926,0.0436521,0.0436521
4.94805,0.0489741,0.0469261,0.0469261
4.95205,0.0494553,0.0503326,0.0503326
4.95604,0.0561789,0.0570664,0.0570664
4.96004,0.053873,0.0596647,0.0596647
4.96404,0.0723133,0.0614819,0.0614819
4.96803,0.0663648,0.0632845,0.0632845
4.97203,0.0733254,0.0660561,0.0660561
4.97602,0.0873747,0.0702181,0.0702181
4.98002,0.0749172,0.0651109,0.0651109
4.98402,0.052032,0.0602133,0.0602133
4.98801,0.0613211,0.0536394,0.0536394
4.99201,0.0794618,0.0476062,0.0476062
4.996,0.0952364,0.0409403,0.0409403
5,2.122e-314,0,0